timestep,ID,x,y,z,u,v,w,fx,fy,fz,omx,omy,omz,tx,ty,tz
0.732,2,0.002002,0,0.00010093,4.77695e-08,0,0.000307237,1.91301e-12,0,2.15968e-09,0,-1.62486e-20,0,0,-1.51043e-31,0
0.732,3,3.89152e-09,0.001001,0.00010093,4.77695e-08,0,0.000307237,1.91301e-12,0,2.15968e-09,0,-1.62486e-20,0,0,-1.51043e-31,0
0.732,4,0.001001,0.001001,0.00010093,4.77695e-08,0,0.000307237,1.91301e-12,0,2.15968e-09,0,-1.62486e-20,0,0,-1.51043e-31,0
0.732,5,0.002002,0.001001,0.00010093,4.77695e-08,0,0.000307237,1.91301e-12,0,2.15968e-09,0,-1.62486e-20,0,0,-1.51043e-31,0
0.732,6,3.89152e-09,0.002002,0.00010093,4.77695e-08,0,0.000307237,1.91301e-12,0,2.15968e-09,0,-1.62486e-20,0,0,-1.51043e-31,0
0.732,7,0.001001,0.002002,0.00010093,4.77695e-08,0,0.000307237,1.91301e-12,0,2.15968e-09,0,-1.62486e-20,0,0,-1.51043e-31,0
0.732,8,0.002002,0.002002,0.00010093,4.77695e-08,0,0.000307237,1.91301e-12,0,2.15968e-09,0,-1.62486e-20,0,0,-1.51043e-31,0
0.732,9,7.3805e-06,0,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,10,0.00100838,0,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,11,0.00200938,0,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,12,7.3805e-06,0.001001,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,13,0.00100838,0.001001,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,14,0.00200938,0.001001,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,15,7.3805e-06,0.002002,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,16,0.00100838,0.002002,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,17,0.00200938,0.002002,0.0011019,5.16803e-05,0,0.000306856,1.08352e-09,0,2.14195e-09,0,-4.55169e-13,0,0,-5.53432e-25,0
0.732,18,0.000724616,0,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.732,19,0.00172562,0,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.732,20,0.00272662,0,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.732,21,0.000724616,0.001001,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.732,22,0.00172562,0.001001,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.732,23,0.00272662,0.001001,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.732,24,0.000724616,0.002002,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.732,25,0.00172562,0.002002,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.732,26,0.00272662,0.002002,0.00180017,0.000948272,0,-0.000614093,-1.08544e-09,0,-4.30163e-09,0,4.55169e-13,0,0,5.53432e-25,0
0.733,0,3.93955e-09,0,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,1,0.001001,0,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,2,0.002002,0,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,3,3.93955e-09,0.001001,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,4,0.001001,0.001001,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,5,0.002002,0.001001,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,6,3.93955e-09,0.002002,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,7,0.001001,0.002002,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,8,0.002002,0.002002,0.000101237,4.82939e-08,0,0.000307826,1.93146e-12,0,2.16218e-09,0,-1.66657e-20,0,0,-1.54725e-31,0
0.733,9,7.43232e-06,0,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,10,0.00100843,0,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,11,0.00200943,0,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,12,7.43232e-06,0.001001,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,13,0.00100843,0.001001,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,14,0.00200943,0.001001,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,15,7.43232e-06,0.002002,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,16,0.00100843,0.002002,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,17,0.00200943,0.002002,0.00110221,5.19765e-05,0,0.000307441,1.08843e-09,0,2.14424e-09,0,-4.56681e-13,0,0,-5.54831e-25,0
0.733,18,0.000725564,0,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.733,19,0.00172656,0,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.733,20,0.00272756,0,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.733,21,0.000725564,0.001001,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.733,22,0.00172656,0.001001,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.733,23,0.00272756,0.001001,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.733,24,0.000725564,0.002002,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.733,25,0.00172656,0.002002,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.733,26,0.00272756,0.002002,0.00179955,0.000947975,0,-0.000615267,-1.09036e-09,0,-4.30641e-09,0,4.56681e-13,0,0,5.54831e-25,0
0.734,0,3.9881e-09,0,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,1,0.001001,0,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,2,0.002002,0,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,3,3.9881e-09,0.001001,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,4,0.001001,0.001001,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,5,0.002002,0.001001,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,6,3.9881e-09,0.002002,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,7,0.001001,0.002002,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,8,0.002002,0.002002,0.000101545,4.88234e-08,0,0.000308417,1.95005e-12,0,2.16467e-09,0,-1.70929e-20,0,0,-1.58492e-31,0
0.734,9,7.48445e-06,0,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,10,0.00100848,0,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,11,0.00200948,0,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,12,7.48445e-06,0.001001,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,13,0.00100848,0.001001,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,14,0.00200948,0.001001,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,15,7.48445e-06,0.002002,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,16,0.00100848,0.002002,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,17,0.00200948,0.002002,0.00110252,5.22742e-05,0,0.000308026,1.09334e-09,0,2.14653e-09,0,-4.58196e-13,0,0,-5.56235e-25,0
0.734,18,0.000726512,0,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.734,19,0.00172751,0,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.734,20,0.00272851,0,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.734,21,0.000726512,0.001001,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.734,22,0.00172751,0.001001,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.734,23,0.00272851,0.001001,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.734,24,0.000726512,0.002002,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.734,25,0.00172751,0.002002,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.734,26,0.00272851,0.002002,0.00179894,0.000947677,0,-0.000616443,-1.09529e-09,0,-4.3112e-09,0,4.58196e-13,0,0,5.56235e-25,0
0.735,0,4.0372e-09,0,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,1,0.001001,0,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,2,0.002002,0,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,3,4.0372e-09,0.001001,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,4,0.001001,0.001001,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,5,0.002002,0.001001,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,6,4.0372e-09,0.002002,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,7,0.001001,0.002002,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,8,0.002002,0.002002,0.000101854,4.9358e-08,0,0.000309008,1.96879e-12,0,2.16717e-09,0,-1.75306e-20,0,0,-1.62347e-31,0
0.735,9,7.53687e-06,0,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,10,0.00100854,0,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,11,0.00200954,0,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,12,7.53687e-06,0.001001,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,13,0.00100854,0.001001,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,14,0.00200954,0.001001,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,15,7.53687e-06,0.002002,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,16,0.00100854,0.002002,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,17,0.00200954,0.002002,0.00110283,5.25732e-05,0,0.000308612,1.09828e-09,0,2.14882e-09,0,-4.59716e-13,0,0,-5.57642e-25,0
0.735,18,0.000727459,0,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.735,19,0.00172846,0,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.735,20,0.00272946,0,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.735,21,0.000727459,0.001001,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.735,22,0.00172846,0.001001,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.735,23,0.00272946,0.001001,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.735,24,0.000727459,0.002002,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.735,25,0.00172846,0.002002,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.735,26,0.00272946,0.002002,0.00179832,0.000947377,0,-0.00061762,-1.10025e-09,0,-4.31599e-09,0,4.59716e-13,0,0,5.57642e-25,0
0.736,0,4.08682e-09,0,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,1,0.001001,0,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,2,0.002002,0,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,3,4.08682e-09,0.001001,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,4,0.001001,0.001001,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,5,0.002002,0.001001,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,6,4.08682e-09,0.002002,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,7,0.001001,0.002002,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,8,0.002002,0.002002,0.000102163,4.98978e-08,0,0.000309599,1.9877e-12,0,2.16968e-09,0,-1.79789e-20,0,0,-1.6629e-31,0
0.736,9,7.5896e-06,0,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,10,0.00100859,0,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,11,0.00200959,0,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,12,7.5896e-06,0.001001,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,13,0.00100859,0.001001,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,14,0.00200959,0.001001,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,15,7.5896e-06,0.002002,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,16,0.00100859,0.002002,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,17,0.00200959,0.002002,0.00110313,5.28735e-05,0,0.000309199,1.10323e-09,0,2.15111e-09,0,-4.61239e-13,0,0,-5.59052e-25,0
0.736,18,0.000728406,0,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.736,19,0.00172941,0,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.736,20,0.00273041,0,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.736,21,0.000728406,0.001001,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.736,22,0.00172941,0.001001,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.736,23,0.00273041,0.001001,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.736,24,0.000728406,0.002002,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.736,25,0.00172941,0.002002,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.736,26,0.00273041,0.002002,0.0017977,0.000947077,0,-0.000618798,-1.10522e-09,0,-4.32079e-09,0,4.61239e-13,0,0,5.59053e-25,0
0.737,0,4.13699e-09,0,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,1,0.001001,0,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,2,0.002002,0,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,3,4.13699e-09,0.001001,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,4,0.001001,0.001001,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,5,0.002002,0.001001,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,6,4.13699e-09,0.002002,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,7,0.001001,0.002002,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,8,0.002002,0.002002,0.000102473,5.04427e-08,0,0.000310191,2.00678e-12,0,2.17218e-09,0,-1.84381e-20,0,0,-1.70323e-31,0
0.737,9,7.64262e-06,0,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,10,0.00100864,0,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,11,0.00200964,0,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,12,7.64262e-06,0.001001,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,13,0.00100864,0.001001,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,14,0.00200964,0.001001,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,15,7.64262e-06,0.002002,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,16,0.00100864,0.002002,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,17,0.00200964,0.002002,0.00110344,5.31752e-05,0,0.000309786,1.1082e-09,0,2.15341e-09,0,-4.62766e-13,0,0,-5.60467e-25,0
0.737,18,0.000729353,0,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.737,19,0.00173035,0,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.737,20,0.00273135,0,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.737,21,0.000729353,0.001001,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.737,22,0.00173035,0.001001,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.737,23,0.00273135,0.001001,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.737,24,0.000729353,0.002002,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.737,25,0.00173035,0.002002,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.737,26,0.00273135,0.002002,0.00179708,0.000946774,0,-0.000619977,-1.11021e-09,0,-4.32559e-09,0,4.62766e-13,0,0,5.60467e-25,0
0.738,0,4.18771e-09,0,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,1,0.001001,0,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,2,0.002002,0,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,3,4.18771e-09,0.001001,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,4,0.001001,0.001001,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,5,0.002002,0.001001,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,6,4.18771e-09,0.002002,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,7,0.001001,0.002002,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,8,0.002002,0.002002,0.000102784,5.09928e-08,0,0.000310784,2.02601e-12,0,2.1747e-09,0,-1.89084e-20,0,0,-1.7445e-31,0
0.738,9,7.69595e-06,0,0.00110375,5.34782e-05,0,0.000310374,1.11319e-09,0,2.1557e-09,0,-4.64298e-13,0,0,-5.61885e-25,0
